"","LPERMNO","mean_lv_bv","mean_lv_mv","NI_annualgr","NI_annualgeomean","CF_annualgr","CF_annualgeomean"
"6590",91672,0.0843463170224352,0.489680346603896,0.0436269440193294,0.00969045902915505,15.5669112449054,0.215278616332322
"6591",91673,0.387299994188387,332282.857142857,-4.17175459451557,30887029.8318809,0.0360205157409188,0.033663406052216
"6592",91674,0.729855835914295,85.1610042914405,0.162225915883758,29.5606150377542,4.56657760616939,135422.345031762
"6593",91675,0.000171572892502081,NA,2.20437958766186,0.567052954281361,-101.549750724513,0.935162626333163
"6594",91677,0.318787976433648,2.05368669282645,-0.39205205968995,1.88069276296088e-06,-1.29435564874434,0.0325818793547609
"6595",91678,0.505649838863422,NA,1623.85083655708,498.69859778025,-6.50768750999209,11922218.8802667
"6596",91683,0.864130034327212,3708.98276055746,0.0725216595741503,0.0073198916835745,3.84732437342642,-94563.823684365
"6597",91684,NA,NA,NA,NA,NA,NA
"6598",91686,NA,NA,-0.303007769145394,1,-3.42133333333333,1
"6599",91688,0.0248953915032815,0.0406525368194481,0.0415206529418882,0.116715922956922,-0.924089266393878,2.35691344899067
"6600",91689,0.00881595240105527,0.273678716937864,-0.0684025625968579,0.00804825931979291,-2.50823798406732,0.000361228207251628
"6601",91691,NA,NA,NA,NA,NA,NA
"6602",91692,0.00108714505730234,0.0024301127751063,0.224957864937916,50913.3680993222,-3.80526908765781,0.726878763158811
"6603",91727,0.155449556835278,NA,-0.88709207790984,0.828982752253697,1.26152889351263,340.599825209625
"6604",91728,0.458497726878315,NA,-1.77820702599129,0.346094081084899,-6.91247929503772,-0.987749287749288
"6605",91729,0.022391171060699,NA,-0.170076829126915,0.110003775320937,-1.69885498869427,0.00253886963569081
"6606",91730,0.398050663063851,57.6633972358449,-0.138068635275339,1,24.478515625,1
"6607",91731,NA,NA,2.15705630416899,3.47914924691855,2.4941366155359,1.50721729107202
"6608",91733,0.000304603361572477,0.0487609386145183,0.000569395770843243,0.0193977862753421,0.634175370885086,159.918342728971
"6609",91734,0.272504277567907,1440.01345796871,-1.05701727239555,34082.7776099517,-2.77181059225105,3.33453660015024e-05
"6610",91735,0,NA,-1.02320383882206,1,-3.14384270438082,1
"6611",91736,NA,NA,2.61808453009501,36166.2480544595,-0.41918048210166,1.37988782262118
"6612",91737,0.0871800765082698,NA,-0.859285295840656,1,-1.16019943637546,1
"6613",91739,0.563242779215865,28.6120102279998,1.52649065308639,54861.3727321969,1.81777200191181,28.0303517540379
"6614",91741,NA,NA,-0.928301798398273,428.966364819115,-0.758015845290483,0.000114472971127636
"6615",91742,0.128314553187728,NA,-0.998963872843237,103.503338632749,2.50146877483589,59687.1209207935
"6616",91743,NA,NA,0.429045120510516,65498.6548688774,2.05506364441533,-0.55524841635573
"6617",91745,NA,NA,NA,NA,NA,NA
"6618",91749,NA,NA,NA,NA,NA,NA
"6619",91750,0.109587584516168,3.48954868340779,-0.095702269289838,5.58071111414621,-0.111850742494313,1141.57343309998
"6620",91752,0.144974585125602,NA,4.47268189121555,-0.0677451280305661,19.492038281088,-0.904053142755737
"6621",91754,0.432779117433367,4042.95681818182,0.615860827795466,0.456997156111257,-1.69640139435776,179160.260113193
"6622",91757,NA,NA,NA,NA,NA,NA
"6623",91801,0.150081355148937,8.21380306858284,2.25382084612367,1.14236486837138,Inf,Inf
"6624",91813,0.677386757579062,12.7905522318135,-0.307733849362466,0.511233981438215,-1.82860084653866,111.75794892493
"6625",91814,0.283216642752219,2.30781378730089,-1.44208646741772,-25199529.8118674,-1.31547749528405,-77316.3324922876
"6626",91815,0.365520814514807,30.466744548463,-0.587115134133103,0.100204894326955,-3.52276532057963,-26051980.5105032
"6627",91816,0,NA,-11.9377984418196,1,102.122343850612,1
"6628",91818,0.0413021271324027,0.0800914516495048,0.0684757350222631,0.0200292133666502,-10.9517490202,1.56907174377498
"6629",91819,0.239331927473912,2392.19324943318,-0.355555200078778,0.0623735118194174,2.58660690854128,31.7359299635823
"6630",91821,0.0254876511020351,0.131530889400614,0.518084531155345,0.00246954740683218,-3.49570232409071,5548.54181340012
"6631",91822,0.918844620518569,13.8827508951469,0.713987643435408,4.8574067390493e-06,-0.983687946614499,0.012084845293285
"6632",91823,0.441506782722546,131.259175796605,0.289618313575986,-3.06576953278307,-0.522731210981092,-4269.14410909553
"6633",91824,0,0,-2.34439652731869,0.0478273062274205,2.95292883224168,1279.28256778538
"6634",91825,0.0875332816851133,0.552861710012997,0.40751769410563,1.64994345312893,-0.461547873287062,-0.298095746574123
"6635",91826,0.113759559931352,2.64367424092709,-3.31868242770903,1.35929018832227,-4.74519922429287,2.06504241407607
"6636",91829,0.0125743501455616,0.0805920663114269,0.128268146770089,1.01020920468037e-06,-3.35975559182171,707014.675883796
"6637",91832,0.178207218943616,0.218177962184778,0.00272081388195419,16.9260611825973,-6.27763601622337,15.9741806652562
"6638",91833,0,0,0.299515893369344,0.111526496267342,-0.665803905753709,10.0913420621419
"6639",91834,0.460491151946267,0.524783880179163,-0.486061477847072,0.00181131342806292,-4.20776249965138,9045930033185.28
"6640",91836,0.0186766280283427,0.200368008960183,1.29538418987909,-0.956582971883379,-0.172897879800793,0.00411334396564782
"6641",91837,0.107862749399977,415.779912175596,-11.1934168407989,10.2916174721503,-3.61196141764647,3.15052708901917
"6642",91845,0.304814297165127,5.91500838286153,-2.31075652012675,1.49609576518433,-5.87899781482297,0.0622905197493555
"6643",91849,0.263727977041325,5.01560702544095,0.0165019698859377,0.10030613004288,-17.1240946198845,-35004.2996225169
"6644",91850,0.939064120936814,2845.42926106242,-0.194267245749361,302.909026056432,0.920991753831767,2389.19954587717
"6645",91854,0.197873456677348,102.227229615622,0.122960505150672,0.240202778284864,29.7249310409337,0.971224980332949
"6646",91855,NA,NA,0.213662340700306,17.4053250383378,-22.2744370252718,0.0833008146358535
"6647",91856,NA,NA,NA,NA,NA,NA
"6648",91857,NA,NA,NA,NA,NA,NA
"6649",91858,0.373539970875355,0.409672455892183,1.82092151450993,0.00125704598481135,2.0212058786399,1.2571148978222
"6650",91859,0.365146584018997,2.93344593040857,-5.89175799147364,1174.99509500218,-0.996786437825913,0.078763259567403
"6651",91872,NA,NA,NA,NA,NA,NA
"6652",91875,NA,NA,NA,NA,NA,NA
"6653",91883,0.5101825501714,94.1955028925126,-0.0966058740072432,0.0115554065181065,-0.170325826569989,-0.267850281963501
"6654",91884,0.00401060323070492,NA,-57.774269005848,1,NA,NA
"6655",91887,0.0912675205360136,0.176036539469506,-2.62752049467816,-4.35928680318075,-6.33377897632909,-11.3284518828452
"6656",91888,0,0,-0.325363053024287,0.000480279714018481,-2.17099668086233,6.89950347749043
"6657",91889,0,0,-1.11804015962501,1,-8.54244861483467,1
"6658",91891,0.754875475066609,23.9510873985086,-5.90373526756529,28.1580153642817,309.232965631744,1.03972333280924
"6659",91892,0.46168873917759,3.63835082361605,-0.166104564755866,0.244717770804626,-0.0593475646296734,0.259817995131612
"6660",91893,0.00389531035185091,NA,-36.9148398458285,55.9614076309558,-1.95898520449785,0.000588822975429234
"6661",91895,0.429720651876565,NA,-0.614347526507041,1.26449273531905,-1.06023149634955,-610.499316716249
"6662",91897,NA,NA,5.37812918705489,31.1063306674715,-4.65365792746571,31.1838700477404
"6663",91899,3.87156364159276e-05,7.85158265473226e-05,-1.51606945701796,0.560043609644509,2.72112938706533,700.213017751484
"6664",91900,0.00729331361248534,0.029645753971339,1.02536370910103,28111.9732329055,1.13921309308809,750643353.553217
"6665",91901,0,0,-11.9375267351867,1.03711565679608,-5.04295091426311,0.00257280826662566
"6666",91902,0.00736588858568936,0.0133157259468904,0.496780972345122,-211.095577666415,-0.749404881188762,-0.0645304489311192
