"","PERMNO","year","RET.x","RET.y"
"130",10006,1976,NA,0.44426657527405
"131",10006,1977,NA,0.0379635798067635
"132",10006,1978,NA,-0.050666501975283
"133",10006,1979,NA,0.188496001823988
"134",10006,1980,NA,0.429337780825146
"135",10006,1981,NA,-0.0551721410346955
"136",10006,1982,NA,-0.129062119201418
"137",10006,1983,NA,0.604515859179301
"138",10006,1984,NA,0.0854054824695656
"139",10007,1986,NA,-0.548384913582877
"140",10007,1987,NA,-0.821429969443126
"141",10007,1988,NA,0
"142",10007,1989,NA,3.97726765184332
"143",10007,1990,NA,-0.940639599870721
"144",10008,1986,NA,0.0666640759422557
"145",10008,1987,NA,-0.300003995331672
"146",10008,1988,NA,1.66762922758605
"147",10009,1986,NA,-0.0850768125516342
"148",10009,1987,NA,-0.419638203373419
"149",10009,1988,NA,0.67669436658866
"150",10009,1989,NA,-0.322635930190672
"151",10009,1990,NA,-0.0170706534761427
"152",10009,1991,NA,0.263939160637201
"153",10009,1992,NA,0.609921153630562
"154",10009,1993,NA,0.477707800921503
"155",10009,1994,NA,-0.00389008690511283
"156",10009,1995,NA,0.656701318968359
"157",10009,1996,NA,0.274691967232062
"158",10009,1997,NA,0.539113549474178
"159",10009,1998,NA,-0.17027828189556
"160",10009,1999,NA,-0.281701334396927
"161",10009,2000,NA,1.27964815249547
"162",10010,1986,NA,-0.411769178671751
"163",10010,1987,NA,0.64999153254467
"164",10010,1988,NA,0.0909112027012557
"165",10010,1989,NA,0.194447186322252
"166",10010,1990,NA,2.62790359497442
"167",10010,1991,NA,0.448717346638412
"168",10010,1992,NA,-0.159296835852114
"169",10010,1993,NA,-0.415380970749603
"170",10010,1994,NA,-0.022223339354591
"171",10010,1995,NA,0.400005003571456
"172",10011,1988,NA,-0.60106400729901
"173",10011,1989,NA,-0.0266702150313689
"174",10011,1990,NA,0.479452443188692
"175",10011,1991,NA,-2.40031322262801e-07
"176",10011,1992,NA,0.370365320160505
"177",10011,1993,NA,0.54053401199617
"178",10011,1994,NA,1.28069159244815
"179",10011,1995,NA,-0.276921292052328
"180",10011,1996,NA,-0.212767365719784
"181",10011,1997,NA,0.256750807552822
"182",10011,1998,NA,0.00537698742301296
"183",10012,1986,NA,-0.374999390363297
"184",10012,1987,NA,-0.719999753405102
"185",10012,1988,NA,0.269225700419099
"186",10012,1989,NA,-0.212123661974311
"187",10012,1990,NA,-0.538463231388623
"188",10012,1991,NA,-0.249998141086744
"189",10012,1992,NA,2.6666450467738
"190",10012,1993,NA,1.48484861357982
"191",10012,1994,NA,-0.121953073484519
"192",10012,1995,NA,1.91666795580474
"193",10012,1996,NA,-0.804762298188178
"194",10012,1997,NA,2.60974518238082
"195",10012,1998,NA,-0.804055361821664
"196",10012,1999,NA,7.86206184358254
"197",10012,2000,NA,-0.750974273271752
"198",10012,2001,NA,0.559991894584679
"199",10012,2002,NA,-0.557694284547721
"200",10012,2003,NA,0.19565525126513
"201",10012,2004,NA,-0.375755542875352
"202",10012,2005,NA,-0.844660131943711
"203",10013,1986,NA,-0.800000292013702
"204",10013,1987,NA,-1.19697112221928e-07
"205",10014,1926,NA,-0.300002020510752
"206",10014,1927,NA,-0.238092214799422
"207",10014,1928,NA,7.25001594012643
"208",10014,1929,NA,-0.0303049740672988
"209",10014,1930,NA,-0.0937520003088947
"210",10014,1931,NA,1.04712790679659
"211",10014,1932,NA,-0.0647520989257045
"212",10014,1933,NA,0.809420894043127
"213",10014,1934,NA,-0.106651930680523
"214",10014,1935,NA,-0.126702113836499
"215",10014,1936,NA,0.0304867564555451
"216",10014,1937,NA,-0.125522597261717
"217",10014,1938,NA,-0.00988700078983029
"218",10014,1939,NA,-0.306659914248095
"219",10014,1940,NA,-0.189445963124039
"220",10014,1941,NA,-0.618001764634939
"221",10014,1942,NA,1.15381945229263
"222",10014,1943,NA,0.714286365465902
"223",10014,1944,NA,0.0624986818669833
"224",10014,1945,NA,0.352953356913719
"225",10014,1946,NA,-0.376811028136395
"226",10014,1947,NA,-0.325581612717506
"227",10014,1948,NA,-0.206896707805486
"228",10014,1949,NA,0.0869565825338876
"229",10014,1950,NA,-0.160004471160201
"230",10014,1951,NA,-1.8652176807521e-06
"231",10014,1952,NA,0.0476211291492468
"232",10014,1953,NA,-0.272731353568334
"233",10014,1954,NA,0.624986666321754
"234",10014,1955,NA,-0.0769208108965344
"235",10014,1956,NA,-0.125000414988248
"236",10014,1957,NA,-0.190482213541971
"237",10014,1958,NA,0.882357269205011
"238",10014,1959,NA,0.124999902696737
"239",10014,1960,NA,-0.111110092610844
"240",10014,1961,NA,0.187497010102168
"241",10014,1962,NA,-0.198685712417463
"242",10014,1963,NA,-0.206897438993346
"243",10014,1964,NA,-0.130438282198524
"244",10014,1965,NA,0.299998848082248
"245",10014,1966,NA,0.0769235065754295
"246",10014,1967,NA,1.85712732490032
"247",10014,1968,NA,0.57499269959732
"248",10014,1969,NA,-0.547618333143229
"249",10014,1970,NA,-0.438595005019179
"250",10014,1971,NA,0.0624978739300228
"251",10014,1972,NA,-0.176468528929812
"252",10014,1973,NA,-0.464292847895747
"253",10014,1974,NA,-0.400000355359767
"254",10014,1975,NA,0.666658581484326
"255",10014,1976,NA,1.40001017792564
"256",10014,1977,NA,0.0833318353856463
"257",10015,1983,NA,0.142856549199644
"258",10015,1984,NA,-0.491668233505698
"259",10015,1985,NA,1.65573900239588
"260",10015,1986,NA,0.382710784270887
"261",10016,1986,NA,0.472952463162
"262",10016,1987,NA,0.00434224211377399
"263",10016,1988,NA,0.406663899100555
"264",10016,1989,NA,-0.107799667653608
"265",10016,1990,NA,-0.346486322720908
"266",10016,1991,NA,-0.00378325446144767
"267",10016,1992,NA,0.301086554053288
"268",10016,1993,NA,-0.165233402345095
"269",10016,1994,NA,-0.550460573858176
"270",10016,1995,NA,0.693868327914171
"271",10016,1996,NA,0.156624710222102
"272",10016,1997,NA,0.093747696089185
"273",10016,1998,NA,0.259534409149592
"274",10016,1999,NA,0.141781024338026
"275",10016,2000,NA,0.185431958602893
"276",10016,2001,NA,0.0154189897490191
"277",10017,1986,NA,-0.257147411164202
"278",10017,1987,NA,0.0461481269748734
"279",10017,1988,NA,0.154411194514211
"280",10018,1986,NA,-0.716417679528232
"281",10018,1987,NA,-0.763157595454411
"282",10018,1988,NA,-0.38888894274157
"283",10018,1989,NA,0.63636145499352
"284",10018,1990,NA,1.50000133893967
"285",10018,1991,NA,0.66667238501433
"286",10018,1992,NA,0.70666803502432
"287",10018,1993,NA,-0.562499419057905
"288",10018,1994,NA,0.142857385605525
"289",10018,1995,NA,-0.890624860307536
"290",10019,1986,NA,-0.156761374240964
"291",10019,1987,NA,-0.246714350245563
"292",10019,1988,NA,0.544982127557854
"293",10019,1989,NA,0.250001364287016
"294",10019,1990,NA,-0.52727369895899
"295",10019,1991,NA,-0.0576943611736898
"296",10019,1992,NA,0.367343281769174
"297",10019,1993,NA,-0.0746278365327171
"298",10019,1994,NA,0.22581360311309
"299",10019,1995,NA,-0.0263175399304728
"300",10019,1996,NA,0.702701379399953
"301",10019,1997,NA,0.481767728229346
"302",10019,1998,NA,-0.701611604037484
"303",10019,1999,NA,1.17566594013659
"304",10019,2000,NA,-0.65217597923041
"305",10019,2001,NA,-0.642857395135372
"306",10019,2002,NA,0.0959983114164156
"307",10020,1986,NA,0.413577725980262
"308",10020,1987,NA,0.247237896315954
"309",10020,1988,NA,-0.164329072447384
"310",10020,1989,NA,-0.0469801956744312
"311",10020,1990,NA,-0.123726281559678
"312",10020,1991,NA,0.352974735748093
"313",10020,1992,NA,0.625020240296715
"314",10020,1993,NA,0.0517568885787427
"315",10021,1986,NA,-0.298244783233948
"316",10021,1987,NA,-0.424999947154649
"317",10021,1988,NA,0.0869562566793376
"318",10021,1989,NA,-0.440001725509656
"319",10021,1990,NA,-0.571427948163837
"320",10021,1991,NA,-1.9935915529512e-07
"321",10021,1992,NA,-0.366668343828573
"322",10021,1993,NA,-0.539472394680883
"323",10021,1994,NA,9.74286574725451
"324",10021,1995,NA,-0.617021382745989
"325",10021,1996,NA,0
"326",10022,1926,NA,0.0644533693919522
"327",10022,1927,NA,0.150950270871893
"328",10022,1928,NA,0.255059751302406
"329",10022,1929,NA,-0.062890603053686
"330",10022,1930,NA,0.0740728930325107
"331",10022,1931,NA,-0.548676848745354
"332",10022,1932,NA,0.118564884600256
"333",10022,1933,NA,0.8901434663568
"334",10022,1934,NA,0.852680948579186
"335",10022,1935,NA,0.42126351546215
"336",10022,1936,NA,0.165935640048699
"337",10022,1937,NA,-0.488505570500248
"338",10022,1938,NA,0.0406263284096984
"339",10022,1939,NA,-0.19004589704326
"340",10022,1940,NA,-0.410336018069557
"341",10022,1941,NA,-0.183244389053421
"342",10022,1942,NA,1.27045215910258
"343",10022,1943,NA,0.604444454546733
"344",10022,1944,NA,0.446800545483301
"345",10022,1945,NA,1.14185595238482
"346",10022,1946,NA,0.280073137570101
"347",10022,1947,NA,-0.206161418205275
"348",10022,1948,NA,-0.360609047239002
"349",10022,1949,NA,0.315893118733695
"350",10022,1950,NA,0.0183232816916552
"351",10022,1951,NA,-0.019042644050092
"352",10022,1952,NA,-0.0887696094023619
"353",10022,1953,NA,0.136918820040944
"354",10022,1954,NA,0.460479191883547
"355",10022,1955,NA,-0.113923205975457
"356",10022,1956,NA,-0.163596156900991
"357",10022,1957,NA,0.210124463485804
"358",10022,1958,NA,0.553846054341533
"359",10022,1959,NA,0.379015074729544
"360",10022,1960,NA,0.0363643695071021
"361",10023,1972,NA,-0.021277
"362",10023,1973,NA,-0.331853417225176
"363",10024,1986,NA,0.149999580009304
"364",10024,1987,NA,-0.543478926341099
"365",10024,1988,NA,-0.285714192213278
"366",10024,1989,NA,-0.500000494893993
"367",10024,1990,NA,-0.666666084850636
"368",10024,1991,NA,0.199999277426131
"369",10024,1992,NA,-0.41666606603515
"370",10025,1986,NA,-0.366333238800705
"371",10025,1987,NA,0.0312477689406241
"372",10025,1988,NA,0.545450043606035
"373",10025,1989,NA,0.749990853097871
"374",10025,1990,NA,-0.470589569316774
"375",10025,1991,NA,0.777781407309188
"376",10025,1992,NA,-0.107143043546845
"377",10025,1993,NA,0.466195948491378
"378",10025,1994,NA,0.516984001348824
"379",10025,1995,NA,0.201601816459145
"380",10025,1996,NA,1.50000369578739
"381",10025,1997,NA,-0.438638496029721
"382",10025,1998,NA,-0.295546659951452
"383",10025,1999,NA,0.183904006531433
"384",10025,2000,NA,0.735432040497927
"385",10025,2001,NA,-0.463829902329052
"386",10025,2002,NA,-0.454506016456414
"387",10025,2003,NA,-0.254858925184373
"388",10025,2004,NA,0.51452975842261
"389",10025,2005,NA,0.694916934774467
